Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2027-08-29,Widget D,South,766,35,Male,2.809098049
2027-08-30,Widget A,East,289,33,Female,1.064432874
2027-08-31,Widget B,West,367,57,Female,1.468180291
2027-09-01,Widget C,East,420,53,Male,1.739704075
2027-09-02,Widget A,West,206,42,Male,1.45434927
2027-09-03,Widget C,South,331,40,Female,2.366104302
2027-09-04,Widget D,North,141,29,Male,4.858491422
2027-09-05,Widget B,North,801,51,Male,3.036890153
2027-09-06,Widget C,North,982,53,Female,3.510224095
2027-09-07,Widget C,North,238,54,Female,2.425545914
2027-09-08,Widget D,North,714,20,Female,2.293951047
2027-09-09,Widget C,East,782,26,Male,1.092587088
2027-09-10,Widget C,West,962,35,Male,3.001334623
2027-09-11,Widget D,South,372,60,Male,2.934436027
2027-09-12,Widget A,East,580,52,Male,1.631322905
2027-09-13,Widget D,West,515,51,Female,4.057296001
2027-09-14,Widget A,North,605,58,Male,2.970697321
2027-09-15,Widget B,West,832,31,Male,2.355975881
2027-09-16,Widget A,West,824,21,Female,1.587635636
2027-09-17,Widget A,North,952,46,Female,3.208643308
2027-09-18,Widget B,North,523,58,Male,4.011268104
2027-09-19,Widget A,North,506,62,Female,2.127997411
2027-09-20,Widget D,South,667,67,Female,1.875177406
2027-09-21,Widget A,North,489,32,Male,3.087739856
2027-09-22,Widget B,South,441,45,Male,1.62137321
2027-09-23,Widget D,North,713,59,Male,3.666453546
2027-09-24,Widget B,South,592,33,Male,3.421374512
2027-09-25,Widget B,West,291,29,Female,1.348328198
2027-09-26,Widget C,East,598,69,Female,1.146081518
2027-09-27,Widget C,West,921,22,Male,3.48115461
2027-09-28,Widget B,West,811,51,Male,2.177175096
2027-09-29,Widget B,North,332,59,Female,1.345783013
2027-09-30,Widget B,South,326,18,Male,4.03771482
2027-10-01,Widget C,East,470,56,Male,2.256176012
2027-10-02,Widget C,North,238,49,Male,2.838398199
2027-10-03,Widget A,North,955,43,Male,1.94725171
2027-10-04,Widget A,North,916,34,Female,3.509268313
2027-10-05,Widget B,West,248,65,Male,2.205953661
2027-10-06,Widget D,South,214,44,Female,4.872083845
2027-10-07,Widget D,South,549,41,Male,3.811790194
2027-10-08,Widget C,East,162,52,Male,1.546889105
2027-10-09,Widget C,South,203,63,Female,2.666779359
2027-10-10,Widget C,South,950,59,Male,2.541684399
2027-10-11,Widget B,North,970,56,Female,3.136988443
2027-10-12,Widget D,North,767,43,Male,4.367722698
2027-10-13,Widget A,West,372,66,Male,3.333688061
2027-10-14,Widget B,North,105,55,Male,1.24622671
2027-10-15,Widget A,North,246,40,Male,3.621662787
2027-10-16,Widget A,North,283,39,Male,1.033061192
2027-10-17,Widget B,North,127,21,Female,4.119841842
2027-10-18,Widget A,West,649,66,Female,3.66654429
2027-10-19,Widget D,North,218,26,Male,2.235142633
2027-10-20,Widget A,East,392,21,Male,2.169767218
2027-10-21,Widget D,East,470,24,Female,4.193091986
2027-10-22,Widget D,East,343,40,Female,4.133346768
2027-10-23,Widget D,East,679,19,Male,2.409209418
2027-10-24,Widget C,North,825,66,Male,2.195790912
2027-10-25,Widget A,East,317,41,Female,3.239299156
2027-10-26,Widget B,North,276,57,Male,1.03346264
2027-10-27,Widget B,West,398,48,Female,1.330668152
2027-10-28,Widget A,East,775,64,Male,1.504678361
2027-10-29,Widget C,South,157,48,Female,1.741647271
2027-10-30,Widget C,East,368,64,Female,3.048072507
2027-10-31,Widget D,East,407,57,Male,4.968967659
2027-11-01,Widget A,North,669,65,Female,3.610453607
2027-11-02,Widget A,East,387,68,Male,1.245195178
2027-11-03,Widget B,South,204,60,Male,3.102317496
2027-11-04,Widget A,North,327,51,Male,2.98658085
2027-11-05,Widget C,North,346,41,Male,1.576671263
2027-11-06,Widget A,West,799,66,Female,4.681089475
2027-11-07,Widget B,West,593,43,Male,2.763060991
2027-11-08,Widget D,East,182,33,Male,4.978236562
2027-11-09,Widget B,West,285,64,Male,2.680289181
2027-11-10,Widget B,West,351,30,Male,3.431830811
2027-11-11,Widget D,West,454,32,Female,1.419050146
2027-11-12,Widget B,North,849,44,Male,2.816911295
2027-11-13,Widget B,North,971,21,Female,1.955063576
2027-11-14,Widget A,North,795,33,Female,4.342259194
2027-11-15,Widget A,West,895,47,Female,4.135678339
2027-11-16,Widget D,North,996,61,Male,4.296719999
2027-11-17,Widget A,West,309,47,Male,3.894437751
2027-11-18,Widget A,North,915,53,Male,4.330732894
2027-11-19,Widget B,North,907,20,Male,1.803315001
2027-11-20,Widget C,South,708,39,Female,2.808175106
2027-11-21,Widget A,East,546,66,Female,3.76738752
2027-11-22,Widget C,West,559,39,Male,3.549569992
2027-11-23,Widget A,South,571,67,Male,3.865417931
2027-11-24,Widget A,North,819,67,Male,1.897033533
2027-11-25,Widget D,West,469,66,Male,1.393738836
2027-11-26,Widget D,North,999,29,Male,4.667226312
2027-11-27,Widget D,East,591,38,Male,3.240687582
2027-11-28,Widget C,South,236,21,Male,1.615303698
2027-11-29,Widget B,East,466,48,Female,4.173746328
2027-11-30,Widget A,South,283,61,Female,4.659719747
2027-12-01,Widget A,North,687,48,Female,1.678254074
2027-12-02,Widget A,East,386,40,Female,4.269649821
2027-12-03,Widget C,East,571,37,Male,4.732900245
2027-12-04,Widget D,North,474,32,Male,4.753446401
2027-12-05,Widget B,East,753,40,Male,4.656625847
2027-12-06,Widget C,West,848,45,Male,3.185684049
2027-12-07,Widget D,South,636,33,Male,2.424845269
2027-12-08,Widget C,South,610,54,Female,1.029091231
2027-12-09,Widget B,South,901,38,Male,1.243648907
2027-12-10,Widget D,West,678,32,Female,2.715356061
2027-12-11,Widget C,South,349,34,Male,2.597304586
2027-12-12,Widget B,North,609,67,Female,1.738855638
2027-12-13,Widget A,East,729,54,Male,2.581920112
2027-12-14,Widget B,West,172,30,Female,1.698600262
2027-12-15,Widget A,South,381,36,Male,4.395165011
2027-12-16,Widget C,North,459,47,Male,2.192779512
2027-12-17,Widget D,East,109,62,Male,3.394257401
2027-12-18,Widget D,East,310,35,Male,3.011372248
2027-12-19,Widget C,West,934,31,Female,1.20752831
2027-12-20,Widget D,West,251,53,Male,4.768934878
2027-12-21,Widget D,West,104,53,Female,3.108903913
2027-12-22,Widget A,North,294,37,Male,2.300230574
2027-12-23,Widget C,North,382,69,Female,1.632506279
2027-12-24,Widget B,West,563,36,Male,2.354106539
2027-12-25,Widget A,South,212,62,Male,1.082046412
2027-12-26,Widget C,East,370,61,Female,2.454232621
2027-12-27,Widget A,East,262,24,Male,3.125943709
2027-12-28,Widget B,North,559,61,Male,4.487464983
2027-12-29,Widget B,East,204,21,Female,3.749497671
2027-12-30,Widget C,South,792,51,Male,1.446329253
2027-12-31,Widget B,East,655,19,Female,1.590985298
2028-01-01,Widget A,North,381,22,Male,2.712493471
2028-01-02,Widget B,North,786,27,Female,1.782831007
2028-01-03,Widget A,South,261,49,Female,1.11139911
2028-01-04,Widget A,South,450,59,Female,4.22005952
2028-01-05,Widget B,East,533,58,Female,1.078090283
2028-01-06,Widget C,East,951,30,Male,4.322758421
2028-01-07,Widget D,North,239,56,Male,1.576415852
2028-01-08,Widget B,South,570,22,Female,4.898713643
2028-01-09,Widget A,South,231,27,Male,3.415495647
2028-01-10,Widget A,South,186,27,Male,3.939931887
2028-01-11,Widget B,East,787,55,Male,1.441934512
2028-01-12,Widget C,South,282,44,Female,4.448416294
2028-01-13,Widget C,North,467,68,Male,4.356769371
2028-01-14,Widget A,North,228,38,Male,3.611970926
2028-01-15,Widget A,East,345,25,Female,3.009099458
2028-01-16,Widget C,West,700,18,Male,3.885956693
2028-01-17,Widget D,East,677,45,Female,1.023712861
2028-01-18,Widget B,West,769,66,Female,3.369763022
2028-01-19,Widget A,South,998,56,Female,4.38962454
2028-01-20,Widget A,East,477,31,Male,2.427599549
2028-01-21,Widget C,North,248,38,Male,1.433157426
2028-01-22,Widget B,South,951,47,Female,2.683508999
2028-01-23,Widget C,North,532,38,Female,3.908417796
2028-01-24,Widget B,South,727,66,Female,1.429204841
2028-01-25,Widget B,East,825,26,Female,1.824194241
2028-01-26,Widget B,West,568,34,Female,1.590207387
2028-01-27,Widget A,South,545,22,Female,4.187791022
2028-01-28,Widget D,West,580,48,Male,1.25157049
2028-01-29,Widget C,South,983,69,Female,3.746346008
2028-01-30,Widget D,North,393,57,Female,2.465827683
2028-01-31,Widget C,North,864,55,Female,4.023164972
2028-02-01,Widget B,South,242,60,Male,4.857533675
2028-02-02,Widget A,West,349,36,Male,1.458181198
2028-02-03,Widget D,East,977,53,Male,2.257540164
2028-02-04,Widget A,East,401,67,Male,4.240501711
2028-02-05,Widget C,North,124,50,Female,2.064633544
2028-02-06,Widget A,East,888,30,Male,1.860482388
2028-02-07,Widget A,North,988,31,Female,4.301511911
2028-02-08,Widget D,East,989,50,Female,4.948329456
2028-02-09,Widget B,South,169,46,Female,3.227522361
2028-02-10,Widget A,North,724,60,Female,2.112194993
2028-02-11,Widget B,North,974,66,Female,2.594263846
2028-02-12,Widget C,South,211,53,Female,1.68052131
2028-02-13,Widget A,North,463,61,Male,4.047549116
2028-02-14,Widget D,East,402,27,Male,4.093896071
2028-02-15,Widget C,East,570,48,Male,4.50048397
2028-02-16,Widget C,North,190,23,Male,1.106410254
2028-02-17,Widget D,East,629,18,Male,3.247925367
2028-02-18,Widget A,West,760,24,Female,1.857021737
2028-02-19,Widget A,North,838,44,Male,2.363532062
2028-02-20,Widget C,South,825,38,Male,4.139822461
2028-02-21,Widget A,West,971,45,Male,1.768134609
2028-02-22,Widget B,North,762,33,Female,3.553367002
2028-02-23,Widget D,South,291,63,Female,3.618264765
2028-02-24,Widget B,East,651,40,Female,4.81637566
2028-02-25,Widget A,South,341,69,Male,4.100643714
2028-02-26,Widget C,West,237,37,Male,4.214540589
2028-02-27,Widget D,East,444,55,Male,3.126402996
2028-02-28,Widget A,North,279,42,Male,1.747123229
2028-02-29,Widget A,East,811,45,Male,2.702253463
2028-03-01,Widget C,North,602,22,Female,3.197958294
2028-03-02,Widget C,North,302,38,Male,3.713677007
2028-03-03,Widget B,South,672,35,Female,3.430836447
2028-03-04,Widget D,South,291,64,Male,2.575911316
2028-03-05,Widget D,South,104,23,Female,2.061252428
2028-03-06,Widget C,West,989,46,Female,1.672923373
2028-03-07,Widget B,West,336,36,Female,3.775381545
2028-03-08,Widget D,South,792,50,Female,3.581594697
2028-03-09,Widget C,West,410,18,Male,3.749489863
2028-03-10,Widget A,East,648,62,Male,2.490109811
2028-03-11,Widget D,East,155,20,Male,2.04963129
2028-03-12,Widget B,West,542,59,Female,4.038885315
2028-03-13,Widget B,West,336,38,Male,4.09458958
2028-03-14,Widget B,East,969,52,Male,2.822465496
2028-03-15,Widget A,North,960,58,Male,3.447616339
2028-03-16,Widget D,East,296,57,Male,2.494078657
2028-03-17,Widget D,East,684,20,Female,3.8077888
2028-03-18,Widget A,West,670,42,Female,4.342886387
2028-03-19,Widget D,East,851,62,Male,3.752933109
2028-03-20,Widget A,West,613,55,Male,3.050330507
2028-03-21,Widget A,West,548,62,Male,2.834631838
2028-03-22,Widget A,South,459,37,Female,3.569278604
2028-03-23,Widget B,East,799,69,Female,3.719243566
2028-03-24,Widget D,North,918,61,Female,3.234917774
2028-03-25,Widget A,South,129,62,Male,3.4997691
2028-03-26,Widget D,West,878,51,Female,1.38635473
2028-03-27,Widget B,West,207,38,Female,4.807062065
2028-03-28,Widget A,North,943,65,Female,4.163092255
2028-03-29,Widget C,West,701,40,Female,2.495711479
2028-03-30,Widget B,East,816,23,Female,3.251250444
2028-03-31,Widget C,South,990,68,Male,1.189298121
2028-04-01,Widget D,West,544,30,Male,1.164911256
2028-04-02,Widget D,West,992,66,Male,2.00319334
2028-04-03,Widget B,North,537,40,Male,3.758806569
2028-04-04,Widget D,East,831,26,Female,4.408590991
2028-04-05,Widget C,West,989,34,Male,3.23674352
2028-04-06,Widget A,North,705,19,Male,3.128530958
2028-04-07,Widget A,West,556,36,Male,2.609238135
2028-04-08,Widget A,North,714,36,Female,1.646391824
2028-04-09,Widget B,North,834,24,Male,1.473416405
2028-04-10,Widget D,East,797,59,Female,4.042719045
2028-04-11,Widget C,West,795,59,Female,4.710014205
2028-04-12,Widget D,East,594,37,Female,2.833132866
2028-04-13,Widget D,North,773,26,Male,3.637782635
2028-04-14,Widget D,South,346,34,Female,4.657830604
2028-04-15,Widget A,West,642,44,Male,1.360454532
2028-04-16,Widget C,South,663,64,Male,4.081925812
2028-04-17,Widget C,West,956,19,Male,3.467267538
2028-04-18,Widget D,East,687,53,Female,3.394548715
2028-04-19,Widget A,East,996,36,Female,2.170161714
2028-04-20,Widget A,East,538,34,Male,3.735573419
2028-04-21,Widget C,East,377,22,Female,4.179191019
2028-04-22,Widget A,East,651,56,Female,1.45143266
2028-04-23,Widget A,South,712,35,Female,3.134085724
2028-04-24,Widget A,East,210,24,Male,1.405060724
2028-04-25,Widget B,North,484,34,Female,4.490296077
2028-04-26,Widget D,North,932,56,Female,3.030546891
2028-04-27,Widget C,South,860,53,Male,4.231862757
2028-04-28,Widget C,West,290,57,Female,2.472342551
2028-04-29,Widget B,North,589,62,Male,1.500312907
2028-04-30,Widget D,West,793,21,Female,1.165997218
2028-05-01,Widget C,South,525,55,Female,2.126038483
2028-05-02,Widget A,West,504,42,Female,1.976934801
2028-05-03,Widget C,West,434,22,Female,3.241407896
2028-05-04,Widget A,West,308,47,Female,1.086955352
2028-05-05,Widget B,West,121,29,Female,3.082282177
2028-05-06,Widget A,South,777,21,Male,2.567086968
2028-05-07,Widget C,North,710,41,Female,3.30848908
2028-05-08,Widget C,East,307,46,Female,3.809670113
2028-05-09,Widget C,West,107,26,Female,3.53636778
2028-05-10,Widget B,North,801,21,Male,4.938577477
2028-05-11,Widget B,North,786,68,Male,1.553061376
2028-05-12,Widget D,South,884,41,Male,2.718948036
2028-05-13,Widget C,North,628,31,Female,2.699322947
2028-05-14,Widget A,South,701,22,Female,2.668212815
2028-05-15,Widget B,West,752,35,Male,3.655193568
2028-05-16,Widget C,West,756,59,Male,2.959312242
2028-05-17,Widget C,East,265,36,Male,3.069730239
2028-05-18,Widget B,East,948,29,Female,2.729423969
2028-05-19,Widget D,East,595,35,Male,4.966797844
2028-05-20,Widget B,North,689,34,Female,4.710245395
2028-05-21,Widget B,West,528,47,Female,2.230896757
2028-05-22,Widget A,South,873,41,Female,1.446375699
2028-05-23,Widget A,East,262,28,Male,4.359058896
2028-05-24,Widget D,South,465,52,Female,4.988681006
2028-05-25,Widget C,South,625,40,Male,2.170435576
2028-05-26,Widget B,East,338,34,Male,2.431139703
2028-05-27,Widget D,West,171,18,Male,4.766532726
2028-05-28,Widget A,East,544,32,Male,3.844518072
2028-05-29,Widget B,South,754,49,Female,2.182553327
2028-05-30,Widget C,East,921,26,Female,3.324185965
2028-05-31,Widget A,South,608,32,Female,4.776918317
2028-06-01,Widget A,South,894,45,Female,4.247252428
2028-06-02,Widget A,East,368,41,Male,3.967330855
2028-06-03,Widget D,North,852,52,Male,3.947985247
2028-06-04,Widget C,East,514,39,Male,1.712081297
2028-06-05,Widget B,North,344,44,Male,4.298724957
2028-06-06,Widget D,South,774,36,Female,2.10447453
2028-06-07,Widget D,South,159,62,Male,4.721466632
2028-06-08,Widget D,North,105,29,Female,2.458559964
2028-06-09,Widget A,South,808,37,Male,4.430641588
2028-06-10,Widget C,North,669,18,Male,2.064933978
2028-06-11,Widget D,North,916,38,Male,3.058107746
2028-06-12,Widget B,South,506,66,Male,1.427541182
2028-06-13,Widget C,West,316,62,Female,3.640475612
2028-06-14,Widget B,North,125,18,Female,4.344317101
2028-06-15,Widget C,East,914,27,Female,3.873789125
2028-06-16,Widget B,East,104,64,Female,3.093034052
2028-06-17,Widget A,South,631,49,Male,1.180463514
2028-06-18,Widget D,West,489,56,Male,4.733764029
2028-06-19,Widget B,South,809,39,Female,3.821958194
2028-06-20,Widget C,West,670,35,Female,3.983456953
2028-06-21,Widget D,North,547,65,Male,4.178722302
2028-06-22,Widget D,North,853,63,Male,3.990973704
2028-06-23,Widget C,North,245,49,Female,2.764464656
2028-06-24,Widget B,North,487,44,Female,3.934487317
2028-06-25,Widget A,East,884,45,Female,3.500107151
2028-06-26,Widget A,East,348,35,Male,4.416065335
2028-06-27,Widget B,South,625,56,Female,4.209839261
2028-06-28,Widget D,West,561,66,Female,1.16549753
2028-06-29,Widget D,North,112,46,Female,2.515548361
2028-06-30,Widget D,North,483,35,Female,1.138864609
2028-07-01,Widget D,West,655,61,Female,1.408299699
2028-07-02,Widget B,West,986,25,Male,3.405642888
2028-07-03,Widget D,South,498,48,Female,4.495287285
2028-07-04,Widget C,West,118,51,Male,1.479299035
2028-07-05,Widget D,North,674,24,Female,2.80435715
2028-07-06,Widget A,North,590,53,Female,4.643515619
2028-07-07,Widget D,North,850,35,Female,4.257203935
2028-07-08,Widget B,North,518,55,Male,3.078671586
2028-07-09,Widget A,North,436,26,Male,4.086285757
2028-07-10,Widget B,South,518,26,Male,3.090775096
2028-07-11,Widget B,North,711,63,Female,1.632369349
2028-07-12,Widget A,South,774,25,Female,1.498944453
2028-07-13,Widget B,North,221,68,Male,1.753472928
2028-07-14,Widget B,East,531,52,Male,2.40368838
2028-07-15,Widget D,East,143,35,Female,4.722117071
2028-07-16,Widget C,East,971,22,Male,4.198713655
2028-07-17,Widget B,East,416,31,Female,2.731206245
2028-07-18,Widget B,South,480,45,Male,2.972306839
2028-07-19,Widget B,South,244,47,Male,2.062437831
2028-07-20,Widget D,West,426,21,Male,3.817411826
2028-07-21,Widget C,North,462,56,Female,4.211062686
2028-07-22,Widget A,East,149,37,Female,1.955618783
2028-07-23,Widget D,South,164,42,Male,1.167286495
2028-07-24,Widget D,North,454,45,Female,3.495555773
2028-07-25,Widget C,North,899,29,Female,3.250048477
2028-07-26,Widget C,South,263,19,Female,2.60852462
2028-07-27,Widget D,East,240,60,Female,3.575575767
2028-07-28,Widget A,West,925,31,Male,3.202453192
2028-07-29,Widget D,North,227,39,Female,2.002326306
2028-07-30,Widget C,West,497,48,Female,2.590915902
2028-07-31,Widget A,East,979,40,Male,2.712454279
2028-08-01,Widget C,East,562,65,Female,4.520991978
2028-08-02,Widget A,West,850,37,Female,4.843616617
2028-08-03,Widget B,East,935,55,Female,4.57200545
2028-08-04,Widget C,North,907,21,Male,3.876712096
2028-08-05,Widget C,West,286,32,Male,3.339970934
2028-08-06,Widget D,East,819,41,Female,3.757046542
2028-08-07,Widget C,West,831,42,Female,4.756436883
2028-08-08,Widget C,North,289,18,Male,1.999994941
2028-08-09,Widget B,East,487,24,Male,3.140482031
2028-08-10,Widget C,North,528,48,Male,3.758432076
2028-08-11,Widget B,East,957,29,Female,3.716988005
2028-08-12,Widget B,South,383,59,Female,2.009115838
2028-08-13,Widget B,East,963,22,Male,3.34692611
2028-08-14,Widget B,West,336,61,Female,4.18365257
2028-08-15,Widget A,East,293,67,Female,2.90031592
2028-08-16,Widget D,North,386,59,Female,4.173192307
2028-08-17,Widget A,North,870,55,Female,2.439530391
2028-08-18,Widget C,East,857,29,Female,4.755040509
2028-08-19,Widget A,West,235,56,Female,3.135713762
2028-08-20,Widget A,South,891,35,Female,3.383791803
2028-08-21,Widget C,West,882,19,Male,1.125446275
2028-08-22,Widget C,South,270,27,Male,1.681076549
2028-08-23,Widget C,North,258,32,Male,3.531735522
2028-08-24,Widget A,West,300,47,Male,2.679481487
2028-08-25,Widget A,South,586,61,Male,3.032655162
2028-08-26,Widget C,East,656,34,Male,1.251885635
2028-08-27,Widget D,North,875,21,Male,4.336540954
2028-08-28,Widget D,East,682,24,Male,4.138022409
2028-08-29,Widget B,North,603,58,Male,1.741415903
2028-08-30,Widget C,West,975,48,Female,3.537317429
2028-08-31,Widget B,West,470,68,Female,4.273260847
2028-09-01,Widget D,North,202,56,Male,3.563416546
2028-09-02,Widget B,North,224,51,Female,2.241592381
2028-09-03,Widget C,North,412,23,Female,3.624444602
2028-09-04,Widget C,West,897,67,Male,1.841846991
2028-09-05,Widget C,South,557,55,Male,2.273019989
2028-09-06,Widget A,East,329,62,Male,1.960278612
2028-09-07,Widget B,East,757,68,Female,3.22770041
2028-09-08,Widget D,West,981,51,Female,1.432906587
2028-09-09,Widget D,East,296,61,Male,4.733241521
2028-09-10,Widget D,North,984,32,Female,2.334049415
2028-09-11,Widget A,South,832,31,Female,1.875880508
2028-09-12,Widget A,East,522,23,Female,2.986199254
2028-09-13,Widget C,South,671,67,Male,2.107991274
2028-09-14,Widget D,North,709,54,Female,3.139616346
2028-09-15,Widget A,East,270,67,Female,2.394036599
2028-09-16,Widget C,West,481,49,Female,1.528267243
2028-09-17,Widget D,South,272,20,Female,2.063580968
2028-09-18,Widget B,North,762,20,Female,2.75375938
2028-09-19,Widget C,South,552,39,Female,1.121172906
2028-09-20,Widget A,East,449,39,Female,4.082570108
2028-09-21,Widget A,East,733,27,Male,3.487298258
2028-09-22,Widget C,West,593,68,Male,3.405438429
2028-09-23,Widget C,North,719,20,Female,3.184199728
2028-09-24,Widget A,North,103,29,Male,3.361252689
2028-09-25,Widget B,West,192,46,Female,4.738607811
2028-09-26,Widget D,West,105,65,Female,1.034276843
2028-09-27,Widget B,North,387,34,Female,1.191198839
2028-09-28,Widget C,South,717,24,Male,1.76597364
2028-09-29,Widget B,South,245,30,Female,1.66920552
2028-09-30,Widget A,West,882,19,Female,1.724777838
2028-10-01,Widget C,South,523,21,Male,3.687775543
2028-10-02,Widget D,North,989,27,Male,2.837933204
2028-10-03,Widget A,East,707,56,Female,4.967115513
2028-10-04,Widget A,East,556,41,Male,1.907543659
2028-10-05,Widget D,South,840,34,Male,2.243320404
2028-10-06,Widget D,West,301,69,Female,4.936962867
2028-10-07,Widget B,West,311,23,Female,4.327032563
2028-10-08,Widget C,West,105,36,Female,2.879196883
2028-10-09,Widget D,West,723,22,Male,3.218387542
2028-10-10,Widget D,West,475,49,Male,4.372711683
2028-10-11,Widget C,South,990,27,Male,2.923920984
2028-10-12,Widget D,East,546,26,Female,1.824094894
2028-10-13,Widget D,East,934,44,Male,4.313778154
2028-10-14,Widget B,South,205,30,Male,3.151089965
2028-10-15,Widget A,West,750,36,Female,1.612170389
2028-10-16,Widget A,South,910,38,Female,3.022343325
2028-10-17,Widget A,East,500,41,Female,2.652813522
2028-10-18,Widget A,North,195,55,Male,4.507370128
2028-10-19,Widget D,South,487,21,Female,1.504221725
2028-10-20,Widget C,West,551,41,Male,4.500839218
2028-10-21,Widget C,East,948,52,Male,3.048844067
2028-10-22,Widget B,East,908,20,Female,2.61745772
2028-10-23,Widget B,East,515,21,Female,1.647868738
2028-10-24,Widget D,East,825,54,Female,3.803271851
2028-10-25,Widget C,West,603,57,Female,4.707226836
2028-10-26,Widget C,North,553,65,Female,2.501509416
2028-10-27,Widget A,East,390,52,Male,1.966340003
2028-10-28,Widget D,South,633,48,Male,3.219467668
2028-10-29,Widget D,North,292,61,Male,4.184743794
2028-10-30,Widget A,East,249,42,Female,1.015070778
2028-10-31,Widget D,North,979,57,Male,3.525509746
2028-11-01,Widget D,South,858,30,Female,3.386064003
2028-11-02,Widget B,East,878,21,Female,2.272608743
2028-11-03,Widget C,South,862,63,Male,2.805692014
2028-11-04,Widget D,West,614,31,Male,1.987852897
